actual_rul,predicted_rul,status,risk,maintenance
9,20.251062,extremely bad, very high risk, immediate maintenance required
8,18.23073,extremely bad, very high risk, immediate maintenance required
7,17.305246,extremely bad, very high risk, immediate maintenance required
6,16.174192,extremely bad, very high risk, immediate maintenance required
5,13.942309,extremely bad, very high risk, immediate maintenance required
4,11.454551,extremely bad, very high risk, immediate maintenance required
3,8.612821,extremely bad, very high risk, immediate maintenance required
2,6.0282497,extremely bad, very high risk, immediate maintenance required
1,5.3059173,extremely bad, very high risk, immediate maintenance required
0,5.0662336,extremely bad, very high risk, immediate maintenance required
125,124.46918,great,no risk, No maintenance required
125,123.30443,great,no risk, No maintenance required
125,123.666435,great,no risk, No maintenance required
125,127.11014,great,no risk, No maintenance required
125,127.42729,great,no risk, No maintenance required
125,129.87643,great,no risk, No maintenance required
125,126.46588,great,no risk, No maintenance required
125,127.5435,great,no risk, No maintenance required
125,126.43454,great,no risk, No maintenance required
125,125.758,great,no risk, No maintenance required
125,125.896835,great,no risk, No maintenance required
125,124.17464,great,no risk, No maintenance required
125,127.13394,great,no risk, No maintenance required
125,126.08004,great,no risk, No maintenance required
125,125.6624,great,no risk, No maintenance required
125,126.28142,great,no risk, No maintenance required
125,122.81595,great,no risk, No maintenance required
125,126.25952,great,no risk, No maintenance required
125,122.29803,great,no risk, No maintenance required
125,124.42782,great,no risk, No maintenance required
125,125.92227,great,no risk, No maintenance required
125,125.316475,great,no risk, No maintenance required
125,124.68866,great,no risk, No maintenance required
125,124.24958,great,no risk, No maintenance required
125,123.52714,great,no risk, No maintenance required
125,122.42454,great,no risk, No maintenance required
125,123.674164,great,no risk, No maintenance required
125,126.33971,great,no risk, No maintenance required
125,121.90794,great,no risk, No maintenance required
125,118.95358,great,no risk, No maintenance required
125,122.87869,great,no risk, No maintenance required
125,122.28356,great,no risk, No maintenance required
125,123.58733,great,no risk, No maintenance required
125,121.86838,great,no risk, No maintenance required
125,124.63818,great,no risk, No maintenance required
125,122.89473,great,no risk, No maintenance required
125,120.92436,great,no risk, No maintenance required
125,119.266525,great,no risk, No maintenance required
125,117.3705,great,no risk, No maintenance required
125,120.854416,great,no risk, No maintenance required
125,117.34038,great,no risk, No maintenance required
125,117.142075,great,no risk, No maintenance required
125,116.79704,great,no risk, No maintenance required
125,116.61794,great,no risk, No maintenance required
125,117.78324,great,no risk, No maintenance required
125,116.710464,great,no risk, No maintenance required
125,117.671875,great,no risk, No maintenance required
125,120.06023,great,no risk, No maintenance required
125,118.736694,great,no risk, No maintenance required
125,116.048584,great,no risk, No maintenance required
125,115.55851,great,no risk, No maintenance required
125,122.03238,great,no risk, No maintenance required
125,120.70831,great,no risk, No maintenance required
125,119.868454,great,no risk, No maintenance required
125,118.72588,great,no risk, No maintenance required
125,115.73175,great,no risk, No maintenance required
125,120.034546,great,no risk, No maintenance required
125,122.72779,great,no risk, No maintenance required
125,115.14397,great,no risk, No maintenance required
125,115.82922,great,no risk, No maintenance required
125,115.70282,great,no risk, No maintenance required
125,116.269745,great,no risk, No maintenance required
125,116.55721,great,no risk, No maintenance required
125,115.61039,great,no risk, No maintenance required
125,116.951294,great,no risk, No maintenance required
125,118.236374,great,no risk, No maintenance required
125,115.1491,great,no risk, No maintenance required
125,113.30533,great,no risk, No maintenance required
125,112.95648,great,no risk, No maintenance required
125,108.92155,great,no risk, No maintenance required
125,111.22015,great,no risk, No maintenance required
125,113.447334,great,no risk, No maintenance required
125,111.68224,great,no risk, No maintenance required
125,113.5761,great,no risk, No maintenance required
125,112.80542,great,no risk, No maintenance required
125,112.57909,great,no risk, No maintenance required
125,113.83227,great,no risk, No maintenance required
125,113.00325,great,no risk, No maintenance required
125,110.76201,great,no risk, No maintenance required
125,111.81641,great,no risk, No maintenance required
125,112.304565,great,no risk, No maintenance required
125,109.88243,great,no risk, No maintenance required
125,106.798485,great,no risk, No maintenance required
125,110.01343,great,no risk, No maintenance required
125,112.3288,great,no risk, No maintenance required
125,113.263504,great,no risk, No maintenance required
125,113.43045,great,no risk, No maintenance required
125,113.848564,great,no risk, No maintenance required
125,112.70652,great,no risk, No maintenance required
125,114.348465,great,no risk, No maintenance required
125,115.84259,great,no risk, No maintenance required
125,111.15337,great,no risk, No maintenance required
125,111.35953,great,no risk, No maintenance required
125,111.620575,great,no risk, No maintenance required
125,110.82236,great,no risk, No maintenance required
125,108.20029,great,no risk, No maintenance required
125,108.2221,great,no risk, No maintenance required
125,105.38112,great,no risk, No maintenance required
125,107.42022,great,no risk, No maintenance required
125,105.39902,great,no risk, No maintenance required
125,105.78423,great,no risk, No maintenance required
125,103.69301,great,no risk, No maintenance required
124,102.82762,great,no risk, No maintenance required
123,102.69043,great,no risk, No maintenance required
122,102.260826,great,no risk, No maintenance required
121,102.795456,great,no risk, No maintenance required
120,99.074776,good, medium risk,continue monitoring
119,94.39995,good, medium risk,continue monitoring
118,90.320755,good, medium risk,continue monitoring
117,92.127014,good, medium risk,continue monitoring
116,95.639404,good, medium risk,continue monitoring
115,101.3793,great,no risk, No maintenance required
114,99.13089,good, medium risk,continue monitoring
113,98.72096,good, medium risk,continue monitoring
112,98.0844,good, medium risk,continue monitoring
111,96.745384,good, medium risk,continue monitoring
110,94.28336,good, medium risk,continue monitoring
109,96.004105,good, medium risk,continue monitoring
108,97.24571,good, medium risk,continue monitoring
107,99.58295,good, medium risk,continue monitoring
106,98.330574,good, medium risk,continue monitoring
105,96.90512,good, medium risk,continue monitoring
104,96.57976,good, medium risk,continue monitoring
103,96.13669,good, medium risk,continue monitoring
102,96.19998,good, medium risk,continue monitoring
101,93.037384,good, medium risk,continue monitoring
100,94.14509,good, medium risk,continue monitoring
99,89.82066,good, medium risk,continue monitoring
98,88.10622,good, medium risk,continue monitoring
97,91.391235,good, medium risk,continue monitoring
96,90.407906,good, medium risk,continue monitoring
95,86.05441,good, medium risk,continue monitoring
94,89.93112,good, medium risk,continue monitoring
93,95.18298,good, medium risk,continue monitoring
92,93.93831,good, medium risk,continue monitoring
91,95.351555,good, medium risk,continue monitoring
90,92.250015,good, medium risk,continue monitoring
89,89.37922,good, medium risk,continue monitoring
88,84.81465,good, medium risk,continue monitoring
87,84.16312,good, medium risk,continue monitoring
86,83.86887,good, medium risk,continue monitoring
85,86.2163,good, medium risk,continue monitoring
84,90.52001,good, medium risk,continue monitoring
83,89.5204,good, medium risk,continue monitoring
82,88.52263,good, medium risk,continue monitoring
81,80.148186,good, medium risk,continue monitoring
80,81.99757,good, medium risk,continue monitoring
79,84.010994,good, medium risk,continue monitoring
78,85.8125,good, medium risk,continue monitoring
77,90.39502,good, medium risk,continue monitoring
