actual_rul,predicted_rul,status,risk,maintenance
69,127.89604,great,no risk, No maintenance required
68,126.127075,great,no risk, No maintenance required
67,123.86687,great,no risk, No maintenance required
66,121.29638,great,no risk, No maintenance required
65,117.58619,great,no risk, No maintenance required
64,113.95693,great,no risk, No maintenance required
63,114.094086,great,no risk, No maintenance required
62,113.53001,great,no risk, No maintenance required
61,115.39729,great,no risk, No maintenance required
60,114.30792,great,no risk, No maintenance required
59,118.87555,great,no risk, No maintenance required
58,114.50458,great,no risk, No maintenance required
57,108.6147,great,no risk, No maintenance required
56,105.66594,great,no risk, No maintenance required
55,105.59615,great,no risk, No maintenance required
54,100.12668,great,no risk, No maintenance required
53,97.080444,good, medium risk,continue monitoring
52,97.494225,good, medium risk,continue monitoring
51,101.02152,great,no risk, No maintenance required
50,98.551956,good, medium risk,continue monitoring
49,99.091415,good, medium risk,continue monitoring
48,99.54285,good, medium risk,continue monitoring
47,100.34299,great,no risk, No maintenance required
46,101.21738,great,no risk, No maintenance required
45,99.50248,good, medium risk,continue monitoring
44,101.88985,great,no risk, No maintenance required
43,102.684326,great,no risk, No maintenance required
42,95.29547,good, medium risk,continue monitoring
41,86.285835,good, medium risk,continue monitoring
40,82.76555,good, medium risk,continue monitoring
39,77.45313,good, medium risk,continue monitoring
38,74.42877,good, medium risk,continue monitoring
37,72.797,good, medium risk,continue monitoring
36,66.773575,good, medium risk,continue monitoring
35,58.522778,not good, high risk, need maintenance
34,51.98484,not good, high risk, need maintenance
33,44.413536,not good, high risk, need maintenance
32,40.561386,not good, high risk, need maintenance
31,41.444412,not good, high risk, need maintenance
30,41.65217,not good, high risk, need maintenance
29,48.022278,not good, high risk, need maintenance
28,45.48024,not good, high risk, need maintenance
27,41.48666,not good, high risk, need maintenance
26,38.031113,not good, high risk, need maintenance
25,36.215958,not good, high risk, need maintenance
24,33.18433,not good, high risk, need maintenance
23,31.731243,not good, high risk, need maintenance
22,30.335218,not good, high risk, need maintenance
21,30.453308,not good, high risk, need maintenance
20,30.086359,not good, high risk, need maintenance
19,29.5867,extremely bad, very high risk, immediate maintenance required
18,28.023958,extremely bad, very high risk, immediate maintenance required
17,26.183573,extremely bad, very high risk, immediate maintenance required
16,26.789501,extremely bad, very high risk, immediate maintenance required
15,26.406446,extremely bad, very high risk, immediate maintenance required
14,25.052488,extremely bad, very high risk, immediate maintenance required
13,24.828482,extremely bad, very high risk, immediate maintenance required
12,25.028511,extremely bad, very high risk, immediate maintenance required
11,24.149342,extremely bad, very high risk, immediate maintenance required
10,24.114668,extremely bad, very high risk, immediate maintenance required
9,24.219362,extremely bad, very high risk, immediate maintenance required
8,22.70107,extremely bad, very high risk, immediate maintenance required
7,21.837952,extremely bad, very high risk, immediate maintenance required
6,20.26001,extremely bad, very high risk, immediate maintenance required
5,19.442047,extremely bad, very high risk, immediate maintenance required
4,17.78236,extremely bad, very high risk, immediate maintenance required
3,16.596645,extremely bad, very high risk, immediate maintenance required
2,15.560058,extremely bad, very high risk, immediate maintenance required
1,14.081744,extremely bad, very high risk, immediate maintenance required
0,13.112879,extremely bad, very high risk, immediate maintenance required
226,159.7887,great,no risk, No maintenance required
225,158.33987,great,no risk, No maintenance required
224,158.28886,great,no risk, No maintenance required
223,161.59511,great,no risk, No maintenance required
222,163.09473,great,no risk, No maintenance required
221,165.0909,great,no risk, No maintenance required
220,163.20956,great,no risk, No maintenance required
219,163.3925,great,no risk, No maintenance required
218,162.39711,great,no risk, No maintenance required
217,161.35751,great,no risk, No maintenance required
216,161.16661,great,no risk, No maintenance required
215,159.91301,great,no risk, No maintenance required
214,162.61876,great,no risk, No maintenance required
213,162.31067,great,no risk, No maintenance required
212,161.81538,great,no risk, No maintenance required
211,162.09044,great,no risk, No maintenance required
210,158.78096,great,no risk, No maintenance required
209,160.83583,great,no risk, No maintenance required
208,157.717,great,no risk, No maintenance required
207,158.3314,great,no risk, No maintenance required
206,160.5366,great,no risk, No maintenance required
205,160.62468,great,no risk, No maintenance required
204,160.10371,great,no risk, No maintenance required
203,159.37132,great,no risk, No maintenance required
202,158.24947,great,no risk, No maintenance required
201,156.6106,great,no risk, No maintenance required
200,157.34052,great,no risk, No maintenance required
199,160.19818,great,no risk, No maintenance required
198,156.81859,great,no risk, No maintenance required
197,152.278,great,no risk, No maintenance required
196,154.98793,great,no risk, No maintenance required
195,156.12245,great,no risk, No maintenance required
194,157.5974,great,no risk, No maintenance required
193,156.67628,great,no risk, No maintenance required
192,158.40431,great,no risk, No maintenance required
191,157.21587,great,no risk, No maintenance required
190,154.40474,great,no risk, No maintenance required
189,151.68968,great,no risk, No maintenance required
188,149.12184,great,no risk, No maintenance required
187,151.75493,great,no risk, No maintenance required
186,149.02577,great,no risk, No maintenance required
185,147.20895,great,no risk, No maintenance required
184,146.79478,great,no risk, No maintenance required
183,146.9101,great,no risk, No maintenance required
182,148.16632,great,no risk, No maintenance required
181,147.73006,great,no risk, No maintenance required
180,148.36269,great,no risk, No maintenance required
179,151.44681,great,no risk, No maintenance required
178,151.00111,great,no risk, No maintenance required
177,147.59581,great,no risk, No maintenance required
176,145.76616,great,no risk, No maintenance required
175,152.13422,great,no risk, No maintenance required
174,153.41869,great,no risk, No maintenance required
173,152.22035,great,no risk, No maintenance required
172,150.27776,great,no risk, No maintenance required
171,146.4024,great,no risk, No maintenance required
170,149.70882,great,no risk, No maintenance required
169,154.4428,great,no risk, No maintenance required
168,146.88553,great,no risk, No maintenance required
167,144.90996,great,no risk, No maintenance required
166,144.76122,great,no risk, No maintenance required
165,145.34196,great,no risk, No maintenance required
164,146.85558,great,no risk, No maintenance required
163,145.84224,great,no risk, No maintenance required
162,146.81871,great,no risk, No maintenance required
161,148.92537,great,no risk, No maintenance required
160,145.79045,great,no risk, No maintenance required
159,142.67958,great,no risk, No maintenance required
158,141.1474,great,no risk, No maintenance required
157,136.25772,great,no risk, No maintenance required
156,137.90367,great,no risk, No maintenance required
155,141.40138,great,no risk, No maintenance required
154,140.4347,great,no risk, No maintenance required
153,142.55176,great,no risk, No maintenance required
152,142.19325,great,no risk, No maintenance required
151,140.85057,great,no risk, No maintenance required
150,142.03741,great,no risk, No maintenance required
149,141.36815,great,no risk, No maintenance required
148,138.60474,great,no risk, No maintenance required
147,139.00294,great,no risk, No maintenance required
146,139.91382,great,no risk, No maintenance required
145,137.49774,great,no risk, No maintenance required
144,133.92303,great,no risk, No maintenance required
143,136.21965,great,no risk, No maintenance required
142,139.91238,great,no risk, No maintenance required
141,141.49388,great,no risk, No maintenance required
